1985 10 31 0 0 0 63 -999 -999 63 -999 -999 -999 43.16 51 -999 -999 59 -999 60 -999 53 61 -999 -999 -999 -999 68 -999 -999 -999 50.54 38 -999 -999 35 -999 -999 -999 17.96 16 -999 -999 16 -999 39 -999 27 45 -999 -999 -999 -999 40 -999 -999 -999 17.06 -999 -999 0.02 0 0.016 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0.1 -999 0 0 0 0 99
1985 11 1 0 0 0 64 -999 -999 64 -999 -999 -999 47.12 55 -999 -999 61 -999 65 -999 56 67 -999 -999 -999 -999 66 -999 -999 -999 49.1 37 -999 -999 35 -999 -999 -999 27.86 17 -999 -999 18 -999 42 -999 35 45 -999 -999 -999 -999 42 -999 -999 -999 25.88 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 88
1985 11 2 0 0 0 71 -999 -999 65 -999 -999 -999 57.56 64 -999 -999 70 -999 69 -999 59 76 -999 -999 -999 -999 70 -999 -999 -999 59.9 38 -999 -999 37 -999 -999 -999 32.9 18 -999 -999 19 -999 43 -999 34 49 -999 -999 -999 -999 42 -999 -999 -999 30.74 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0.1 -999 0 0 0 0 81
1985 11 3 0 0 0 74 -999 -999 72 -999 76 -999 57.38 64 -999 -999 71 -999 70 -999 60 77 -999 -999 -999 -999 80 -999 -999 -999 58.64 39 -999 -999 40 -999 23 -999 35.6 20 -999 -999 21 -999 45 -999 37 54 -999 -999 -999 -999 44 -999 -999 -999 34.34 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 75
1985 11 4 0 0 0 65 -999 -999 73 -999 71 -999 53.78 61 -999 -999 68 -999 64 -999 56 75 -999 -999 -999 -999 82 -999 -999 -999 52.34 43 -999 -999 41 -999 26 -999 33.44 27 -999 -999 30 -999 40 -999 39 58 -999 -999 -999 -999 50 -999 -999 -999 35.42 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 71
1985 11 5 0 0 0 66 -999 -999 68 -999 -999 -999 43.34 53 -999 -999 57 -999 62 -999 54 67 -999 -999 -999 -999 74 -999 -999 -999 47.3 37 -999 -999 39 -999 -999 -999 25.88 28 -999 -999 25 -999 40 -999 32 49 -999 -999 -999 -999 44 -999 -999 -999 27.86 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0.1 0 69
1985 11 6 0 0 0 68 -999 -999 68 -999 75 -999 52.16 58 -999 -999 65 -999 64 -999 58 69 -999 -999 -999 -999 74 -999 -999 -999 54.5 37 -999 -999 38 -999 26 -999 29.84 18 -999 -999 18 -999 41 -999 35 46 -999 -999 -999 -999 42 -999 -999 -999 27.68 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 67
1985 11 7 0 0 0 68 -999 -999 70 -999 76 -999 51.26 60 -999 -999 66 -999 67 -999 57 72 -999 -999 -999 -999 74 -999 -999 -999 53.6 36 -999 -999 39 -999 25 -999 33.98 19 -999 -999 19 -999 39 -999 35 49 -999 -999 -999 -999 42 -999 -999 -999 35.96 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 64
1985 11 8 0 0 0 65 -999 -999 69 -999 -999 -999 39.38 51 -999 -999 62 -999 56 -999 53 68 -999 -999 -999 -999 78 -999 -999 -999 39.74 33 -999 -999 39 -999 -999 -999 21.02 32 -999 -999 35 -999 27 -999 31 48 -999 -999 -999 -999 42 -999 -999 -999 20.12 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0.1 0 0 0.2 61
1985 11 9 0 0 0 47 -999 -999 59 -999 75 -999 -999 36 -999 -999 -999 -999 43 -999 42 62 -999 -999 -999 -999 70 -999 -999 -999 -999 32 -999 -999 31 -999 22 -999 -999 14 -999 -999 -999 -999 28 -999 27 35 -999 -999 -999 -999 32 -999 -999 -999 -999 0.08 -999 0 0 0 -999 -999 0.1 -999 0 -999 -999 -999 0.27 -999 0 -999 -999 -999 0 0 -999 0 0 0.1 0.2 59
